age,division_name,department_name,class_name,clothing_id,title,review_text,alike_feedback_count,rating,recommend_index ,date,deparment,sentiment,emotions,summary
39,General Petite,Dresses,Dresses,1078,Great dress!,This dress looks and feels classy and expensive! every time i wear it out i get compliments on the color and style.,0,5,1,2022-06-20 15:04:23.414634146,Product,positive,"classy, expensive, compliments, color, style","classy and expensive dress, compliments on color and style"
42,General,Dresses,Dresses,1103,Special,"I thought the design of this dress was distinctive, and it did not let me down. there is no zip so if your chesty like i am it may be a little difficult to get on, but i wouldn't sizes up because then it would be too big and balloony. i'm 5'5' and i got the petite which hit me about 2 inches above my knee. material is like jeans and consequently not see-through at all. even though it is quite expensive, there is something special about the dress.",9,5,1,2022-06-20 19:19:01.463414634,Product,positive,"distinctive, difficult, big, balloony, special","distinctive design, no zip, jeans material, expensive but special"
40,General,Dresses,Dresses,1080,My first maxi!,"I don't usually wear maxi dresses because i am tall (5'10) so they usually aren't ""maxi"" on me. i'm also hourglass shaped and maxis with no waist definition make me look frumpy. this dress solves both those problems! it's very long and the waist has attached ties to define and keep it from being too billowy. it's also lined to the knees so you can wear with confidence but still have the bottom be light and breezy.",2,5,1,2022-06-20 23:33:39.512195122,Product,positive,"confident, satisfied, relieved, happy, content","long maxi dress with waist definition, solves fitting problems"
35,General,Dresses,Dresses,1104,Welcome back 1994,"I thought this was so cute online, sweet and feminine, but when it arrived and i tried it on in my usual 12p i felt like i had just stepped back into freshman year of highschool - it is very early 90s - not the bohemian i was going for. it is also very high waisted, even for my little 5'1 frame. i truly felt like they pulled this out of someone's closet, dusted it off and said, ta da! as much as i love rachel and monica i have moved on from their clothing :)",43,3,0,2022-06-21 03:48:17.560975609,Product,negative,"disappointment, nostalgia, dissatisfaction, resignation, indifference","high-waisted, 90s style, not bohemian, not what I expected"
55,General,Dresses,Dresses,1095,,"This dress is very versatile. it is comfortable and very flattering. the armholes were not too big. you do need to wear a bra that crosses in the back if you do not want the straps to show. i purchased the red/pink color and it is very vibrant and not see through at all. the length is great as it is above the knee by a few inches, it accentuates the best part of the leg. it also can be dressed up with heels and jewelry or more casual with flatter shoes. it is a classic style, not trendy so it wi",4,5,1,2022-06-21 08:02:55.609756097,Product,positive,"versatile, comfortable, flattering, vibrant, classic","versatile and flattering dress, vibrant color, classic style"
30,General,Tops,Knits,863,Best fall purchase i made!,"Although the weather is getting warm in ca, the gold color and cut of this shirt made me want to buy just one more long sleeved item--and it didn't disappoint! i'm actually looking forward to next winter so i can wear it again!",0,5,1,2022-06-21 12:17:33.658536585,Product,positive,"excited, satisfied, eager, happy, content","gold color and cut of shirt, looking forward to next winter"
47,General,Bottoms,Pants,1070,Almost right but not quite...,"I bought this jumpsuit in a size medium (32d, 31 waist, 38 hips/butt). i have a jumpsuit in this style but it's silk so i was looking for one i could wear anytime. that said, even i need a heel with this jumpsuit. the problems were these: first, it was very hard to get on. very hard to tie the back, get all four panels even, tied, hiding my bra, etc. lots of fussing. your may need a partner to help. if i hadn't been doing a lot of yoga, i may not have managed. once on, the style looked great. as",22,3,1,2022-06-21 16:32:11.707317073,Product,negative,"frustration, satisfaction, disappointment, annoyance, determination","jumpsuit sizing and fit issues, difficult to put on and tie, requires assistance"
34,General,Bottoms,Jeans,1037,Not flattering for my body type,"I really wanted to like these, but they just didn't look right on my 5'3 sorta bulky frame. i have big thighs and always feel out of place wearing leggings, so maybe i'm just not the right target for these, but they looked so cute and i wanted to give them a try. the waist was too high for my liking, and the leg openings were too big and gave me a stumpified look.",1,2,0,2022-06-21 20:46:49.756097561,Product,negative,"disappointment, frustration, curiosity, hope, dissatisfaction",high-waisted leggings with big leg openings didn't fit well.
24,Initmates,Intimate,Swim,536,Great suit!,"This suit is the most flattering suit i have owned in a while, as well as the most comfortable! though the suit is not lined, the light wetsuit material holds me in and is supportive, despite the open back and the slight looseness of it. if you do any water sports, i think this is a perfect suit. i did purchase some silicone covers for myself, however, to avoid looking like a farrah fawcett throwback.",2,4,1,2022-06-22 01:01:27.804878048,Product,positive,"flattering, comfortable, supportive, perfect, avoid","flattering, comfortable, supportive suit for water sports"
58,General Petite,Tops,Blouses,824,Too boxy,"I really liked this top but when i tried it on it was big and too boxy. i considered ordering it in petite but the sales person said that the cut would be the same, boxy but shorter so i decided to pass.",2,3,0,2022-06-22 05:16:05.853658536,Product,negative,"liked, big, boxy, considered, ordering, petite, sales person, cut, shorter, pass","big and boxy top, considered ordering petite but decided to pass"
45,General,Bottoms,Skirts,1001,Beautiful skirt,"Fit, length and design were perfect. i took this skirt on a recent business trip and it transitioned perfectly from meetings to cocktail with an accessory change.",0,5,1,2022-06-22 09:30:43.902439024,Product,positive,"perfect, transitioned, accessory change","perfect fit, length, and design for business trip."
38,General,Tops,Blouses,838,This is another ubiquitous swing top,"Yes, it's a swing top, just like many of the other swing tops retailer is offering this season. i find this silhouette unflattering on me, being top heavy, so i was frustrated to discover the swing-ness only after i ordered it and it arrived at my house. it also runs huge, with big gaping arm holes. the sleeves are cute and fluttered. the black panels on the sides are semi-sheer. it is a pretty boxy top, which the photo doesn't seem to capture. order at least a size smaller than usual.",3,3,1,2022-06-22 13:45:21.951219512,Product,negative,"frustrated, cute, pretty, unflattering, huge","swing top, unflattering silhouette, runs huge, cute fluttered sleeves"
30,General Petite,Bottoms,Jeans,1033,Pleasantly surprised,"I felt like i was taking a risk by ordering these without trying them on, but i am so happy i did. they are soft and solid without being thick or stiff. incredibly comfortable. i have a larger hip and booty and these fit great. no grabbing at all and without making the top too big or loose.",3,5,1,2022-06-22 18:00:00.000000000,Product,positive,"happy, comfortable, satisfied, relieved, content","soft and comfortable, fits well for larger hips and booty."
43,General,Bottoms,Pants,1066,Better than in the photo,"Don't pay attention to the less-than-flattering photo. these jeans are super cute and very flattering. they are actually long, not ankle length as the photo implies. high waisted with a 70s bell bottom vibe. nice light denim for year round wear. they fit like a dream.",0,5,1,2022-06-22 22:14:38.048780487,Product,positive,"cute, flattering, long, high waisted, bell bottom vibe",cute and flattering jeans with a 70s bell bottom vibe.
47,General Petite,Tops,Sweaters,936,,This is a great cut and looks good on. it is a very poor quality material. it balled and frayed in two wears. i returned it to the store.,2,2,0,2022-06-23 02:29:16.097560975,Product,negative,"poor, balled, frayed, returned, great","poor quality material, balled and frayed in two wears"
